A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,Time
1650.0,880.0,1220.0,950.0,2010.0,922.0,1117.48,1423.23,1154.91,1.976
1670.0,-880.0,1205.0,990.0,-2435.0,1082.0,1330.0,-1657.5,1243.5,2.284
1650.0,880.0,1220.0,250.0,2710.0,1142.0,950.0,1795.0,1281.0,2.364
1670.0,-880.0,1205.0,135.0,-2120.0,1082.0,524.62,-1494.12,1278.01,2.108
1650.0,880.0,1220.0,537.5,2647.5,1142.0,1093.75,1763.75,1281.0,2.26
1670.0,-880.0,1205.0,375.0,-2120.0,1082.0,591.49,-1659.06,1277.16,2.02
1650.0,880.0,1220.0,775.0,2647.5,1142.0,1212.5,1763.75,1281.0,2.188
1670.0,-880.0,1205.0,825.0,-2120.0,1082.0,1014.56,-1668.45,1258.19,1.972
1650.0,880.0,1220.0,1012.5,2647.5,1142.0,1331.25,1763.75,1281.0,2.156
1670.0,-880.0,1205.0,1065.0,-2120.0,1082.0,1282.64,-1590.78,1230.19,1.948
1650.0,880.0,1220.0,250.0,2478.5,1142.0,887.57,1308.81,1260.91,2.24
1670.0,-880.0,1205.0,135.0,-2600.0,1287.0,457.81,-2024.63,1370.01,2.236
1650.0,880.0,1220.0,600.0,2360.0,1142.0,849.45,1580.54,1300.07,2.108
1670.0,-880.0,1205.0,375.0,-2600.0,1287.0,680.67,-2072.11,1355.44,2.216
1650.0,880.0,1220.0,950.0,2360.0,1142.0,1300.0,1620.0,1281.0,2.108
1670.0,-880.0,1205.0,825.0,-2600.0,1287.0,1070.15,-1921.29,1336.96,2.144
1650.0,880.0,1220.0,250.0,2241.5,1142.0,562.26,1618.97,1295.09,2.108
1670.0,-880.0,1205.0,1065.0,-2600.0,1287.0,1367.5,-1740.0,1346.0,2.108
1650.0,880.0,1220.0,250.0,2010.0,1142.0,670.14,1519.7,1272.22,2.096
1670.0,-880.0,1205.0,210.0,-2285.0,1287.0,940.0,-1582.5,1346.0,2.392
1650.0,880.0,1220.0,537.5,2072.5,1142.0,903.53,1348.43,1267.66,2.008
1670.0,-880.0,1205.0,600.0,-2285.0,1287.0,1135.0,-1582.5,1346.0,2.296
1650.0,880.0,1220.0,775.0,2072.5,1142.0,987.54,1559.99,1288.57,1.952
1670.0,-880.0,1205.0,990.0,-2285.0,1287.0,1330.0,-1582.5,1346.0,2.232
1650.0,880.0,1220.0,1012.5,2072.5,1142.0,1151.54,1366.72,1280.97,1.896
1670.0,-880.0,1205.0,210.0,-2045.0,1287.0,432.92,-1444.36,1355.07,2.2
1650.0,880.0,1220.0,187.5,2647.5,1362.0,918.75,1763.75,1391.0,2.352
1670.0,-880.0,1205.0,600.0,-2045.0,1287.0,802.64,-1339.8,1353.98,2.224
1650.0,880.0,1220.0,425.0,2647.5,1362.0,1037.5,1763.75,1391.0,2.3
1670.0,-880.0,1205.0,990.0,-2045.0,1287.0,1330.0,-1462.5,1346.0,2.156
1650.0,880.0,1220.0,662.5,2647.5,1362.0,1156.25,1763.75,1391.0,2.26
1650.0,880.0,1220.0,950.0,2710.0,1362.0,1300.0,1795.0,1391.0,2.272
1650.0,880.0,1220.0,250.0,2360.0,1362.0,950.0,1620.0,1391.0,2.296
1650.0,880.0,1220.0,600.0,2360.0,1362.0,1125.0,1620.0,1391.0,2.188
1650.0,880.0,1220.0,950.0,2478.5,1362.0,1300.0,1679.25,1391.0,2.152
1650.0,880.0,1220.0,187.5,2072.5,1362.0,518.76,1360.21,1392.64,2.236
1650.0,880.0,1220.0,425.0,2072.5,1362.0,666.05,1508.9,1411.46,2.1
1650.0,880.0,1220.0,662.5,2072.5,1362.0,906.09,1489.59,1393.22,1.976
1650.0,880.0,1220.0,950.0,2241.5,1362.0,1201.49,1567.15,1351.44,2.036
1650.0,880.0,1220.0,950.0,2010.0,1362.0,1086.65,1404.88,1380.56,1.916
